decimalLongitude,decimalLatitude,wc2.1_10m_bio_1,wc2.1_10m_bio_2,wc2.1_10m_bio_3,wc2.1_10m_bio_4,wc2.1_10m_bio_5,wc2.1_10m_bio_6,wc2.1_10m_bio_7,wc2.1_10m_bio_8,wc2.1_10m_bio_9,wc2.1_10m_bio_10,wc2.1_10m_bio_11,wc2.1_10m_bio_12,wc2.1_10m_bio_13,wc2.1_10m_bio_14,wc2.1_10m_bio_15,wc2.1_10m_bio_16,wc2.1_10m_bio_17,wc2.1_10m_bio_18,wc2.1_10m_bio_19,presence
72.26785643142648,35.19837594847195,4.053989410400391,9.990437507629395,31.802499771118164,806.4581298828125,19.61400032043457,-11.800000190734863,31.41400146484375,2.455583333969116,5.922541618347168,13.764833450317383,-5.927000045776367,730,105,19,46.032066345214844,283,90,195,162,0
75.3460189094767,25.0210563656874,25.703052520751953,12.85056209564209,40.81130599975586,559.41009521484375,41.001251220703125,9.513500213623047,31.487751007080078,27.63104248046875,25.207082748413086,32.464500427246094,18.218708038330078,868,307,2,154.88186645507813,753,9,81,11,0
69.10714250826277,24.330475782742724,27.16722869873047,13.313291549682617,47.439884185791016,456.5071716308594,39.03474807739258,10.9712495803833,28.063499450683594,29.800498962402344,29.501708984375,31.710416793823242,20.508249282836914,311,120,1,157.0108184814453,277,3,141,4,0
65.92516870610416,36.2012204406783,15.957864761352539,14.295562744140625,34.18376159667969,1010.9603881835938,38.30524826049805,-3.5144999027252197,41.81974792480469,4.892083644866943,26.75237464904785,28.61166763305664,3.4320833683013916,238,58,0,95.42738342285156,139,0,1,109,0
74.16598742012866,25.54073649412021,24.87432289123535,13.178354263305664,41.9295539855957,561.26922607421875,39.42625045776367,7.996500015258789,31.429750442504883,27.338499069213867,17.142000198364258,31.285165786743164,17.142000198364258,489,173,0,145.50550842285156,398,7,58,7,0
73.43559284927323,29.913491904735565,25.3760929107666,15.001145362854004,40.57790756225586,800.34814453125,42.22100067138672,5.252249717712402,36.96875,32.11883544921875,20.38104248046875,33.95558166503906,14.5711669921875,217,74,2,113.98725891113281,144,10,100,23,0
69.0339540259447,25.545248148962855,26.912729263305664,15.119916915893555,45.67226028442383,600.65594482421875,41.4057502746582,8.30049991607666,33.10525131225586,31.12208366394043,23.43545913696289,33.073543548583984,18.35650062561035,200,94,2,164.39622497558594,167,6,109,8,0
73.23822253383696,25.02279041847214,26.158052444458008,13.307021141052246,42.881954193115234,529.68438720703125,40.67250061035156,9.64074993133545,31.031749725341797,28.19033432006836,18.900291442871094,32.36775207519531,18.900291442871094,599,206,1,148.19654846191406,511,6,62,6,0
60.99210209189914,32.4097803439945,21.266332626342773,14.506750106811523,36.990028381347656,949.69189453125,40.77375030517578,1.5557500123977661,39.21799850463867,11.505791664123535,32.713165283203125,32.713165283203125,9.173500061035156,106,27,0,104.41658782958984,72,0,0,58,0
67.78787724743597,25.252645970787853,26.29438591003418,13.90722942352295,46.98745346069336,536.4605712890625,38.941001892089844,9.343250274658203,29.59775161743164,31.086458206176758,23.44587516784668,31.737041473388672,18.57154083251953,263,102,2,142.87716674804688,202,9,130,20,0
72.57811489724554,34.65783829474822,17.61588478088379,12.2196044921875,37.33742141723633,752.21282958984375,34.17625045776367,1.4487500190734863,32.727500915527344,25.216333389282227,13.82087516784668,26.499208450317383,7.910124778747559,1082,197,24,60.38584899902344,453,106,435,223,0
71.99753045430407,29.32462702016346,25.924436569213867,15.456624984741211,41.837703704833984,793.68487548828125,42.173248291015625,5.229000091552734,36.94424819946289,32.65566635131836,20.803625106811523,34.27641677856445,15.102375030517578,142,53,1,110.34029388427734,90,7,70,20,0
60.09701338992454,36.398641045670956,11.613333702087402,13.635167121887207,37.56502914428711,852.40484619140625,30.729999542236328,-5.567500114440918,36.29750061035156,5.73199987411499,21.31708335876465,22.24541664123535,1.2135415077209473,296,59,2,77.91027069091797,151,9,10,100,0
68.00280474242754,32.63129750569351,10.93274974822998,15.389791488647461,34.345123291015625,1051.4110107421875,32.587249755859375,-12.222000122070313,44.80924987792969,-2.905583381652832,23.376333236694336,23.376333236694336,-2.905583381652832,210,48,0,98.612457275390625,124,3,3,124,0
70.13493357156403,26.669238814152777,27.62208366394043,16.9707088470459,46.01383590698242,676.4112548828125,43.77825164794922,6.896500110626221,36.881752014160156,32.45399856567383,19.1403751373291,34.624916076660156,18.0783748626709,145,58,0,157.0631103515625,126,2,61,4,0
64.82789107225835,36.660248881205916,16.079833984375,14.982041358947754,35.014381408691406,1034.4854736328125,39.27925109863281,-3.509000062942505,42.78824996948242,4.891791820526123,29.047290802001953,29.047290802001953,3.3864166736602783,284,67,0,94.29225158691406,161,2,2,132,0
60.938727939268574,31.053639395628124,22.637645721435547,15.310541152954102,38.29693603515625,964.2901611328125,42.03350067138672,2.055000066757202,39.97850036621094,12.676791191101074,33.98641586303711,33.98641586303711,10.17854118347168,80,21,0,101.54334259033203,54,0,0,43,0
66.42386293574236,29.26201077667065,16.51117706298828,15.529895782470703,42.96821975708008,798.85107421875,34.46424865722656,-1.6785000562667847,36.14274978637695,8.119500160217285,21.326791763305664,26.100791931152344,6.354041576385498,164,40,2,92.04354095458984,103,10,20,92,0
69.0138059752062,35.389150796923786,2.142510414123535,9.199895858764648,30.05765151977539,768.87017822265625,17.514249801635742,-13.093250274658203,30.607500076293945,-3.287874937057495,10.725208282470703,11.59558391571045,-7.477291584014893,1016,250,2,100.664306640625,626,12,18,353,0
64.26662717945874,30.39124933211133,20.95090675354004,17.187063217163086,41.88595199584961,930.0469970703125,41.74850082397461,0.715499997138977,41.03300094604492,11.573833465576172,32.139957427978516,32.139957427978516,9.235833168029785,85,23,0,97.3330078125,55,2,2,51,0
76.0494703729637,28.78614749549888,24.964082717895508,14.647958755493164,41.67804718017578,724.018798828125,41.097999572753906,5.952499866485596,35.14550018310547,30.26354217529297,27.89608383178711,32.7425422668457,15.050833702087402,449,138,4,128.01138305664063,345,22,168,30,0
67.43730060569942,31.710907386848703,13.576927185058594,15.955729484558105,37.59530258178711,957.2080078125,34.65325164794922,-7.787499904632568,42.44075012207031,2.943458318710327,19.862749099731445,25.15191650390625,1.1339999437332153,261,76,0,111.17134857177734,165,5,6,162,0
71.91813572938554,29.28376165847294,25.924436569213867,15.456624984741211,41.837703704833984,793.68487548828125,42.173248291015625,5.229000091552734,36.94424819946289,32.65566635131836,20.803625106811523,34.27641677856445,15.102375030517578,142,53,1,110.34029388427734,90,7,70,20,0
62.98941416316666,27.58548457105644,23.82646942138672,15.211437225341797,41.8385124206543,819.862548828125,40.9370002746582,4.579500198364258,36.35749816894531,15.279250144958496,28.35183334350586,33.25199890136719,13.14020824432373,64,19,0,96.00428009033203,44,2,4,38,0
64.11357198609039,25.713647802127525,24.670228958129883,14.460957527160645,49.272403717041016,549.8419189453125,38.29975128173828,8.950750350952148,29.349000930786133,29.187583923339844,21.710416793823242,30.575958251953125,17.097291946411133,363,116,2,109.89926147460938,221,32,136,64,0
65.5891078277491,30.345723412232473,21.095718383789063,17.028228759765625,42.19974136352539,908.2628173828125,41.86149978637695,1.5099999904632568,40.35150146484375,11.883916854858398,26.07324981689453,32.14400100708008,9.718250274658203,143,41,0,107.75475311279297,98,4,6,90,0
67.02255423436873,36.150336073711514,13.857874870300293,13.514166831970215,33.462711334228516,995.73846435546875,35.29949951171875,-5.086249828338623,40.38574981689453,7.660208225250244,26.31137466430664,26.31137466430664,1.4832499027252197,226,52,0,91.765045166015625,132,1,1,88,0
61.8488274468109,36.44283202337101,17.284542083740234,14.910833358764648,36.554222106933594,975.6837158203125,39.55550003051758,-1.2354999780654907,40.79100036621094,6.955416679382324,29.584959030151367,29.584959030151367,5.357583522796631,242,56,0,93.7299575805664,136,2,2,114,0
74.48488842323422,28.752519792877138,25.930238723754883,15.905604362487793,43.87873840332031,736.7972412109375,41.789249420166016,5.540249824523926,36.249000549316406,31.7016658782959,16.882415771484375,33.77058410644531,15.874541282653809,261,80,2,126.1654052734375,199,11,105,15,0
60.15401895623654,36.576280327746645,13.475728988647461,13.6520414352417,36.608253479003906,883.5672607421875,33.494998931884766,-3.7972500324249268,37.2922477722168,7.5697503089904785,23.37129020690918,24.602041244506836,2.717583417892456,273,54,1,78.569427490234375,139,5,7,97,0
76.48597998940386,27.07721600518562,25.17457389831543,13.799020767211914,40.974918365478516,655.02789306640625,40.86149978637695,7.184750080108643,33.67675018310547,28.999042510986328,17.168498992919922,32.348751068115234,16.190792083740234,698,252,3,151.46054077148438,596,15,273,19,0
73.67899376805872,26.08417505864054,26.426990509033203,13.95168685913086,42.809059143066406,591.2227783203125,41.277000427246094,8.68649959564209,32.59049987792969,29.41175079345703,25.25087547302246,32.94216537475586,18.258041381835938,372,130,1,150.1597137451172,313,7,38,7,0
68.51767521863803,31.972794163040817,12.754426956176758,14.628145217895508,36.7816276550293,932.04388427734375,31.764999389648438,-8.005249977111816,39.77024841308594,2.326458215713501,13.736374855041504,23.75920867919922,0.5892500877380371,251,46,2,76.03767395019531,127,13,29,120,0
75.88104536454193,33.52701191115193,2.2251980304718018,10.196478843688965,30.88976287841797,860.144775390625,17.462249755859375,-15.54699993133545,33.00925064086914,-8.256750106811523,-0.9576249122619629,11.996000289916992,-8.856332778930664,660,101,16,47.40481948852539,267,83,132,207,0
67.9534877864644,27.489999098237604,26.789615631103516,15.264813423156738,40.053035736083984,791.22686767578125,44.753501892089844,6.6419997215271,38.11150360107422,32.91720962524414,21.51650047302246,35.62220764160156,16.139249801635742,107,30,1,100.79066467285156,72,8,37,16,0
68.68660552869551,36.156327394070104,16.748947143554688,13.348062515258789,31.89958381652832,1034.6622314453125,38.709251403808594,-3.1347498893737793,41.84400177001953,10.68012523651123,27.86287498474121,29.496334075927734,3.6360833644866943,322,76,0,97.97296142578125,197,1,2,123,0
74.14777054451406,34.676345620071515,6.815437316894531,10.512374877929688,33.28386306762695,816.755615234375,22.333999633789063,-9.25,31.583999633789063,5.4567084312438965,3.6221251487731934,16.467708587646484,-3.5058748722076416,850,116,21,42.24081802368164,311,104,237,185,0
62.7310431599617,33.28458367707208,13.729374885559082,15.521791458129883,37.071170806884766,971.76934814453125,35.65299987792969,-6.217249870300293,41.8702507019043,3.248666763305664,25.67129135131836,25.67129135131836,1.515541672706604,183,45,0,107.07515716552734,119,0,0,117,0
68.86314592394046,28.223416429944336,26.76131248474121,14.482791900634766,38.8419189453125,793.5821533203125,44.23849868774414,6.952000141143799,37.2864990234375,33.12516784667969,21.685958862304688,35.49070739746094,16.033540725708008,86,25,1,91.4587173461914,53,6,25,16,0
67.37063468713313,26.204770245356485,25.159770965576172,14.669416427612305,44.23562240600586,670.56329345703125,39.65599822998047,6.49399995803833,33.1619987487793,30.581790924072266,21.199459075927734,32.203792572021484,15.827083587646484,234,73,2,122.81732177734375,162,11,98,23,0
65.64090743591078,34.45115621644072,2.6068644523620605,14.14160442352295,33.98811340332031,1001.584228515625,23.768749237060547,-17.8387508392334,41.60749816894531,-3.5945000648498535,13.071374893188477,14.496416091918945,-10.541542053222656,301,54,0,79.22221374511719,156,3,5,125,0
67.61640376551077,34.188533020205796,1.1595208644866943,12.819250106811523,31.36879539489746,1006.5870361328125,21.48349952697754,-19.382749557495117,40.866249084472656,-5.341583251953125,13.160625457763672,13.160625457763672,-11.960249900817871,391,94,1,89.9097671508789,230,8,8,141,0
60.699845124501735,29.2997094867751,17.0231876373291,15.84679126739502,42.85116958618164,800.8265380859375,35.48225021362305,-1.4987499713897705,36.98099899291992,8.457791328430176,25.02887535095215,26.539291381835938,6.752333164215088,91,24,0,86.3963623046875,55,5,6,50,0
64.13718886277638,25.264914413914084,26.02321434020996,13.297618865966797,51.3563232421875,465.4580078125,37.599998474121094,11.70714282989502,25.89285659790039,19.53333282470703,29.96309471130371,31.019046783447266,19.53333282470703,108,20,0,76.3960952758789,51,6,17,51,0
61.753884150180966,26.131289082113653,26.75470733642578,12.762290954589844,45.14069747924805,578.31842041015625,40.04875183105469,11.77649974822998,28.27225112915039,20.331417083740234,27.223125457763672,33.03679275512695,18.95075035095215,164,35,3,77.32132720947266,89,11,23,89,0
66.17322611273266,32.20085178804584,13.053343772888184,15.924020767211914,36.9681282043457,983.5557861328125,35.25199890136719,-7.822999954223633,43.07499694824219,2.188166618347168,25.118000030517578,25.118000030517578,0.37895822525024414,273,83,0,116.43836975097656,186,1,1,166,0
71.18161455332302,34.00355826201849,19.538698196411133,12.65668773651123,36.97029495239258,802.62518310546875,36.506248474121094,2.2715001106262207,34.23474884033203,14.161125183105469,20.569416046142578,28.987791061401367,9.324292182922363,549,109,12,66.32035064697266,265,59,105,127,0
67.22567417169921,35.11751449434087,-1.2418957948684692,11.83579158782959,32.196380615234375,900.51544189453125,17.49799919128418,-19.26325035095215,36.76124954223633,-7.378083229064941,8.6118745803833,9.74162483215332,-12.612083435058594,528,128,1,88.7068862915039,305,15,17,175,0
61.227274120785296,36.90495575568639,17.39484405517578,14.547395706176758,35.16624069213867,1004.37841796875,39.59550094604492,-1.7719999551773071,41.36750030517578,6.615958213806152,29.854957580566406,29.854957580566406,4.900291442871094,174,36,0,85.96527862548828,91,1,1,79,0
71.68140025460161,28.653216800885275,26.75374984741211,16.220125198364258,43.21592712402344,780.9232177734375,43.09174728393555,5.559000015258789,37.532745361328125,33.123748779296875,21.695499420166016,34.96158218383789,16.010499954223633,168,62,1,113.95551300048828,109,7,87,17,0
74.49736247700639,26.086222239769995,25.370677947998047,13.468729019165039,42.072357177734375,590.12890625,39.97200012207031,7.958750247955322,32.013248443603516,28.334749221801758,24.207542419433594,31.873001098632813,17.208999633789063,392,139,0,149.10952758789063,327,5,42,6,0
74.74269839841872,27.529366915114224,25.391000747680664,15.303208351135254,44.15268325805664,665.65081787109375,40.618247985839844,5.958499908447266,34.65974807739258,29.971250534057617,17.161540985107422,32.61979293823242,16.24275016784668,402,145,3,146.1633758544922,323,12,192,14,0
61.51439161063172,28.2861262105871,17.952896118164063,13.894124984741211,39.53934097290039,801.170166015625,35.275001525878906,0.13500000536441803,35.1400032043457,9.347749710083008,17.883333206176758,27.456083297729492,7.690333366394043,76,20,0,89.00907135009766,48,3,8,45,0
60.221647925209254,25.76041521783918,26.780614852905273,10.53152084350586,44.156394958496094,490.88067626953125,38.046749114990234,14.196249961853027,23.85049819946289,21.142208099365234,30.5242919921875,32.1584587097168,20.218915939331055,239,43,3,61.646461486816406,94,23,56,90,0
67.19535319204442,25.574608952738345,26.053302764892578,14.378229141235352,47.70758056640625,555.9732666015625,38.976749420166016,8.838500022888184,30.138248443603516,31.266666412353516,23.05329132080078,31.8105411529541,18.1564998626709,255,94,2,130.35997009277344,182,10,122,26,0
76.54539366066456,31.74068360659294,21.016843795776367,10.16172981262207,35.15500259399414,626.85186767578125,35.08100128173828,6.17549991607666,28.905502319335938,25.52199935913086,16.953332901000977,28.036958694458008,12.675041198730469,1665,511,16,123.87955474853516,1197,90,658,167,0
68.48415749031119,36.27598180947825,14.722760200500488,13.166146278381348,32.56367492675781,995.74237060546875,36.222251892089844,-4.209750175476074,40.432003021240234,8.642250061035156,27.107833862304688,27.107833862304688,2.259833335876465,338,78,0,96.19831085205078,203,2,2,125,0
76.90909427567385,35.74664797401056,-9.088468551635742,11.873146057128906,31.260957717895508,951.5057373046875,9.954750061035156,-28.025999069213867,37.980751037597656,2.2263333797454834,-19.793249130249023,2.4197499752044678,-20.835790634155273,90,21,1,80.02830505371094,51,9,49,11,0
68.41299097053707,31.158300737850368,14.14871883392334,14.78431224822998,39.47747039794922,853.0867919921875,32.04249954223633,-5.40749979019165,37.45000076293945,4.68554162979126,14.96945858001709,24.227041244506836,3.0882084369659424,247,42,2,67.53155517578125,115,12,45,103,0
62.09160522278398,29.028483194299042,22.07363510131836,15.506271362304688,40.56631851196289,870.43365478515625,40.551998138427734,2.327500104904175,38.2244987487793,13.037041664123535,31.45800018310547,32.2535400390625,10.78125,50,15,0,89.20549011230469,33,3,4,28,0
69.52655794634484,24.12974009802565,27.460208892822266,14.45070743560791,48.46791458129883,457.71240234375,40.10599899291992,10.291000366210938,29.814998626708984,29.806291580200195,22.826499938964844,32.029415130615234,20.788249969482422,291,128,1,162.77639770507813,256,3,22,3,0
64.0679729564581,36.16939305048436,15.048375129699707,15.197750091552734,35.7794075012207,1020.6747436523438,38.24549865722656,-4.23075008392334,42.47624969482422,3.888958215713501,27.939208984375,27.939208984375,2.71274995803833,333,79,0,96.176788330078125,189,2,2,155,0
72.32925897138193,24.18223747005686,26.72265625,14.423062324523926,47.50992202758789,472.5701599121094,40.7182502746582,10.360249519348145,30.358001708984375,28.581417083740234,26.19700050354004,32.18716812133789,20.267499923706055,579,229,1,156.3490753173828,501,5,49,7,0
73.36246571782976,28.71531696920283,26.401823043823242,15.82018756866455,43.06043243408203,767.10638427734375,42.32324981689453,5.583749771118164,36.739501953125,32.514041900634766,21.457792282104492,34.51599884033203,15.869709014892578,222,70,3,121.64080810546875,163,10,97,15,0
67.64629205525853,34.74030163651332,0.6482917070388794,12.650458335876465,32.982337951660156,929.184326171875,19.976499557495117,-18.37874984741211,38.355247497558594,-5.384041786193848,11.840874671936035,11.840874671936035,-11.290624618530273,437,106,1,89.80084228515625,256,12,12,145,0
67.97435862571001,31.428576903184876,12.829937934875488,15.620166778564453,38.73640823364258,911.2928466796875,32.590999603271484,-7.733250141143799,40.324249267578125,2.700666666030884,18.970624923706055,23.739707946777344,1.0219582319259644,263,56,1,87.32147216796875,145,12,23,144,0
66.83162040542811,32.028693922795355,13.821958541870117,16.76845932006836,37.224361419677734,1012.9389038085938,36.535499572753906,-8.511500358581543,45.047000885009766,2.594749927520752,26.167333602905273,26.167333602905273,0.5867916941642761,282,96,0,125.01334381103516,193,1,1,175,0
75.34038370498456,28.971980114933103,25.41727066040039,15.601207733154297,43.82669448852539,720.23779296875,41.155250549316406,5.5577497482299805,35.59749984741211,30.886459350585938,16.551332473754883,33.08170700073242,15.575666427612305,371,113,3,125.0230712890625,279,19,153,25,0
69.58270296570845,24.30289355898276,27.385957717895508,14.326541900634766,47.94772720336914,462.4512634277344,40.16550064086914,10.28600025177002,29.879501342773438,29.78154182434082,22.73954200744629,32.049625396728516,20.67820930480957,274,122,1,161.523193359375,240,4,21,4,0
71.74694349966012,33.318110475316644,23.586084365844727,13.416791915893555,37.0172004699707,802.36376953125,41.142250061035156,4.897500038146973,36.2447509765625,31.074708938598633,18.897708892822266,32.51941680908203,13.020500183105469,461,108,6,73.85836029052734,228,35,203,76,0
65.64866202813573,25.485493595013395,26.80290985107422,14.308333396911621,51.87649154663086,484.99432373046875,38.68584442138672,11.104308128356934,27.58153533935547,30.493436813354492,27.413537979125977,31.95517921447754,19.97835922241211,124,39,1,91.1031265258789,57,8,45,40,0
61.61268980661407,33.64910765737295,17.30497932434082,15.742667198181152,38.99812698364258,928.73590087890625,37.865501403808594,-2.5022499561309814,40.36775207519531,7.532291412353516,27.10879135131836,28.690876007080078,5.554041385650635,179,38,0,100.75384521484375,112,0,1,99,0
75.94436501245946,32.512560228351504,19.09153175354004,10.349395751953125,35.635040283203125,619.13616943359375,33.30950164794922,4.266749858856201,29.04275131225586,23.90595817565918,15.514375686645508,25.924083709716797,10.815999984741211,1837,462,19,97.60778045654297,1123,137,616,314,0
71.40732408454642,30.836928820004687,25.29698944091797,16.372312545776367,41.24501419067383,853.66448974609375,43.653751373291016,3.9585001468658447,39.69525146484375,32.974082946777344,19.907291412353516,34.52000045776367,13.987083435058594,179,51,2,99.499481201171875,112,10,107,24,0
60.2548995569814,30.73204141226597,19.074459075927734,14.730208396911621,38.75605773925781,896.40570068359375,37.47574996948242,-0.5317500233650208,38.00749969482422,9.62804126739502,28.12987518310547,29.65070915222168,7.474958419799805,102,24,0,91.60149383544922,63,2,3,52,0
61.92293406277895,26.709518953459337,23.007198333740234,13.80943775177002,42.910438537597656,708.857666015625,38.26675033569336,6.084750175476074,32.18199920654297,15.337333679199219,23.203125,31.103958129882813,13.742958068847656,123,29,0,86.6070785522461,73,4,15,70,0
74.41244457825087,24.40312258177437,25.389249801635742,13.287083625793457,42.641815185546875,518.5693359375,40.35475158691406,9.194999694824219,31.159751892089844,26.894166946411133,18.400875091552734,31.747041702270508,18.400875091552734,717,234,1,148.7838134765625,609,6,74,6,0
67.59593051159754,35.687623078236356,5.301823139190674,12.085687637329102,32.91914367675781,893.549560546875,24.19824981689453,-12.515000343322754,36.71324920654297,-0.49699991941452026,15.041625022888184,16.236291885375977,-6.034124851226807,377,84,0,89.69154357910156,218,7,10,118,0
66.8319666183088,34.06371145439334,1.8840728998184204,13.754521369934082,31.99544334411621,1054.052490234375,23.403499603271484,-19.585500717163086,42.98899841308594,-4.840083122253418,14.545499801635742,14.545499801635742,-11.843000411987305,362,86,0,90.92510223388672,213,5,5,142,0
67.3476414361503,26.161056024720892,24.70465660095215,14.641437530517578,45.33795166015625,640.25146484375,38.79949951171875,6.505499839782715,32.29399871826172,29.819042205810547,21.005582809448242,31.437000274658203,15.766249656677246,269,86,2,127.78292083740234,190,12,115,26,0
71.28127503558062,28.357195981079713,26.77545928955078,16.59112548828125,43.57857131958008,779.9195556640625,43.51449966430664,5.442749977111816,38.07175064086914,33.1124153137207,21.719207763671875,35.025291442871094,16.062416076660156,184,61,1,108.7828369140625,120,7,87,17,0
63.10027852631174,31.41466131270863,20.402292251586914,17.10908317565918,39.42116928100586,1004.3778076171875,42.847999572753906,-0.5527499914169312,43.40074920654297,10.25754165649414,32.60874938964844,32.60874938964844,7.830499649047852,67,19,0,103.52204895019531,48,0,0,41,0
74.25175891933031,35.61266030929983,2.4105312824249268,10.731562614440918,30.5385799407959,902.6005859375,20.09000015258789,-15.050999641418457,35.14099884033203,0.6914582252502441,-1.409416675567627,13.331666946411133,-8.743207931518555,411,60,9,45.745304107666016,169,50,103,85,0
75.5953405755572,24.516756168566644,25.766874313354492,11.716875076293945,40.375518798828125,507.9973449707031,40.07749938964844,11.05774974822998,29.01974868774414,27.348791122436523,25.326250076293945,32.008914947509766,19.026416778564453,854,298,1,154.65869140625,751,6,68,8,0
73.57111807516776,32.75901896529831,23.28360366821289,13.859750747680664,38.94719696044922,757.3172607421875,40.16350173950195,4.577499866485596,35.586002349853516,29.753459930419922,18.56683349609375,31.395376205444336,13.140666961669922,716,198,8,106.70355224609375,454,38,259,99,0
68.5519567891024,34.3613981816452,4.212062358856201,12.61258316040039,32.9589958190918,917.302490234375,23.14324951171875,-15.124250411987305,38.26750183105469,-1.6307083368301392,14.031083106994629,15.215166091918945,-7.701749801635742,446,100,1,94.18962097167969,269,7,9,161,0
64.325811449904,35.460244603222236,3.320906162261963,13.255478858947754,34.18563461303711,937.50115966796875,23.344249725341797,-15.430749893188477,38.775001525878906,-7.859166622161865,13.25666618347168,14.537166595458984,-8.6573333740234375,369,71,1,83.08282470703125,194,3,7,172,0
71.34317240794189,27.335936777526513,27.115562438964844,15.817915916442871,43.63954544067383,702.46063232421875,43.14524841308594,6.898499965667725,36.24674987792969,33.46445846557617,25.060791015625,34.491458892822266,17.264957427978516,155,55,1,137.75767517089844,122,6,77,7,0
75.998689371394,24.321962061803788,26.130510330200195,14.201812744140625,43.40473175048828,537.2315673828125,42.42850112915039,9.7089996337890625,32.71950149536133,27.46495819091797,26.128999710083008,32.9570426940918,19.21354103088379,850,285,1,152.40667724609375,734,8,73,11,0
76.67293749796227,31.223942738492042,21.23616600036621,10.318041801452637,35.53993225097656,636.7047119140625,35.25899887084961,6.226749897003174,29.032249450683594,25.874874114990234,17.089208602905273,28.270666122436523,12.712791442871094,1309,407,13,115.8084487915039,901,77,546,146,0
60.88905365602113,34.040567646035925,18.742406845092773,15.012062072753906,38.57728958129883,906.51666259765625,38.489498138427734,-0.4247500002384186,38.914249420166016,9.270916938781738,28.34845733642578,29.887332916259766,7.2961249351501465,206,49,0,99.577117919921875,125,0,1,101,0
66.50087686278857,35.39309857133776,3.953979015350342,12.19225025177002,32.19862365722656,933.82159423828125,23.347749710083008,-14.517999649047852,37.86574935913086,-2.1053333282470703,14.031083106994629,15.397250175476074,-7.854000091552734,352,78,1,83.88896179199219,198,9,11,116,0
73.7050189753063,35.094785433029756,-0.16399995982646942,10.44124984741211,29.695119857788086,917.03375244140625,17.370500564575195,-17.791000366210938,35.1614990234375,-2.084916591644287,-3.8205833435058594,10.800666809082031,-11.494166374206543,660,86,15,43.4949836730957,227,78,207,137,0
69.31409088266082,36.59659434296191,14.5667085647583,12.790082931518555,32.217037200927734,982.68756103515625,35.74974822998047,-3.950000047683716,39.69974899291992,8.576916694641113,25.328041076660156,26.71120834350586,2.1746666431427,497,111,1,94.03672790527344,292,5,7,174,0
65.17589686694555,33.098962963791564,6.8263020515441895,14.275729179382324,34.343902587890625,984.4407958984375,28.219499588012695,-13.34749984741211,41.56700134277344,-4.351208209991455,17.176916122436523,18.70720863342285,-5.946958065032959,259,60,0,98.73389434814453,158,1,2,154,0
66.8391820511315,28.782973815687,15.672520637512207,14.197916984558105,41.6706428527832,762.1585693359375,32.04100036621094,-2.030750036239624,34.07175064086914,7.524749755859375,15.864666938781738,24.548084259033203,5.793416500091553,200,33,3,67.55186462402344,93,12,61,83,0
60.46912836842239,25.719900792231783,26.72209358215332,10.629687309265137,44.78816604614258,483.45672607421875,37.91524887084961,14.182000160217285,23.73324966430664,21.155040740966797,30.424457550048828,32.014373779296875,20.2413330078125,240,42,3,62.021202087402344,96,23,55,92,0
74.43289268226363,33.76171683031134,4.296416759490967,10.487915992736816,34.12174987792969,784.72625732421875,18.418249130249023,-12.318499565124512,30.73674774169922,12.966708183288574,1.4697084426879883,13.285332679748535,-5.751999855041504,1125,155,28,43.59031677246094,389,129,369,251,0
60.527572945225984,30.252366562606767,19.390520095825195,15.132166862487793,39.73757553100586,873.3427734375,38.13874816894531,0.05849999934434891,38.08024978637695,10.203958511352539,28.160791397094727,29.750957489013672,8.146124839782715,92,24,0,90.63163757324219,57,2,3,48,0
71.08896113652736,35.45187984011136,-0.8251770734786987,9.728229522705078,29.82221221923828,839.73333740234375,15.792750358581543,-16.827999114990234,32.620750427246094,-7.513708114624023,0.9779999852180481,9.396583557128906,-11.02216625213623,860,161,20,66.43016052246094,423,88,114,252,0
70.14629878150299,24.35902274097316,27.338802337646484,15.617562294006348,48.58700180053711,496.11053466796875,41.22850036621094,9.085000038146973,32.14350128173828,29.983583450317383,26.424541473388672,32.41266632080078,20.234874725341797,247,109,1,159.7244415283203,215,4,18,5,0
65.3143876476679,25.290146610233933,25.249052047729492,13.61174201965332,51.88120651245117,458.8133239746094,36.79545593261719,10.559090614318848,26.236366271972656,28.637121200561523,29.287120819091797,30.108333587646484,18.762121200561523,240,76,1,101.8485107421875,134,18,84,58,0
76.77747170557268,27.688780815107748,24.908489227294922,13.807354927062988,40.46141052246094,689.12225341796875,40.81174850463867,6.686999797821045,34.12474822998047,29.382125854492188,16.581499099731445,32.39266586303711,15.4191255569458,647,211,4,139.3865203857422,528,21,243,27,0
74.09175796387717,34.414692506659776,10.530094146728516,10.740771293640137,34.47140121459961,792.900146484375,25.573999404907227,-5.584499835968018,31.158498764038086,4.9743332862854,6.999541759490967,19.890291213989258,0.32191672921180725,933,128,24,42.35578536987305,344,117,253,207,0
70.33120481180958,26.95322016812861,27.477947235107422,16.685853958129883,45.64651107788086,677.33172607421875,43.50600051879883,6.951499938964844,36.554500579833984,32.33454132080078,23.299291610717773,34.501373291015625,17.92795753479004,143,57,1,155.6620330810547,123,3,61,5,0
74.80576175800525,32.25526104029268,22.87039566040039,13.491167068481445,38.03274917602539,758.95782470703125,39.773250579833984,4.300750255584717,35.47249984741211,29.116500854492188,18.2254581451416,31.1235408782959,12.754166603088379,774,226,7,115.75536346435547,516,37,299,100,0
